,kd,kp,sync_time,input_energy
0,0.024213793103448275,0.7827586206896552,26.12,40.559641775605996
1,0.03799310344827586,2.148275862068966,25.95,104.66620240083216
2,0.02076896551724138,3.855172413793104,25.59,478.8550562725468
3,0.017324137931034482,0.4413793103448276,23.54,24.018105999877662
4,0.013879310344827585,0.4413793103448276,23.150000000000002,29.32826464288155
5,0.02076896551724138,0.4413793103448276,22.62,20.365650277576606
6,0.0001,0.1,20.18,9.691418553995618
7,0.0035448275862068964,0.1,19.12,9.434955205386359
8,0.02076896551724138,0.7827586206896552,18.76,46.88454187577577
9,0.02765862068965517,0.7827586206896552,18.56,35.21184311794559
10,0.006989655172413793,0.1,18.48,6.671246336205513
11,0.04143793103448276,3.513793103448276,18.19,186.4328023873727
12,0.03799310344827586,6.927586206896551,17.73,545.5409088087781
13,0.03454827586206897,1.806896551724138,17.73,93.71610722375954
14,0.04143793103448276,9.317241379310344,17.150000000000002,688.1190296493132
15,0.048327586206896554,7.268965517241379,16.95,396.0656771060185
16,0.02765862068965517,1.124137931034483,16.53,60.30707012361108
17,0.03454827586206897,1.124137931034483,16.35,43.77770006698415
18,0.024213793103448275,1.124137931034483,15.89,69.09995681191276
19,0.04488275862068966,5.562068965517241,15.67,311.829397128392
20,0.03454827586206897,2.148275862068966,15.48,120.91133333288121
21,0.048327586206896554,8.293103448275863,15.42,466.5859170247154
22,0.04488275862068966,6.244827586206896,15.27,369.1770649600212
23,0.024213793103448275,0.4413793103448276,15.14,16.402148313797852
24,0.006989655172413793,0.4413793103448276,15.11,34.10464646858759
25,0.03799310344827586,2.4896551724137934,15.040000000000001,131.46191332545482
26,0.010434482758620689,0.4413793103448276,14.96,33.29033072534594
27,0.031103448275862068,1.4655172413793105,14.76,78.40178486728382
28,0.04143793103448276,9.658620689655173,14.63,715.5795705103128
29,0.0035448275862068964,0.4413793103448276,14.42,37.54380740356896
30,0.04143793103448276,6.586206896551724,14.25,448.83257227402373
31,0.04143793103448276,3.855172413793104,14.24,214.7284225218234
32,0.04488275862068966,8.975862068965517,13.9,580.0038523540302
33,0.02765862068965517,1.4655172413793105,13.81,89.04815737485887
34,0.03799310344827586,1.4655172413793105,13.71,56.64081972893405
35,0.03454827586206897,2.4896551724137934,13.63,150.1894358023569
36,0.03799310344827586,2.831034482758621,13.33,158.59342290308973
37,0.03799310344827586,6.586206896551724,13.290000000000001,515.5047831231996
38,0.04143793103448276,4.196551724137931,13.13,241.41185460935662
39,0.02076896551724138,4.196551724137931,13.07,540.4305299480229
40,0.03799310344827586,7.268965517241379,12.93,579.0981250384702
41,0.04488275862068966,5.903448275862069,12.76,342.1303888421644
42,0.04143793103448276,4.537931034482758,12.540000000000001,268.5760756084701
43,0.031103448275862068,1.806896551724138,12.51,106.43316013654612
44,0.04143793103448276,8.63448275862069,12.47,627.575962957515
45,0.04143793103448276,1.806896551724138,12.44,67.43879081166233
46,0.03454827586206897,0.7827586206896552,12.33,21.620506790513446
47,0.03454827586206897,2.831034482758621,12.33,180.85246963126428
48,0.03799310344827586,3.1724137931034484,12.25,186.34491700107174
49,0.017324137931034482,0.7827586206896552,12.200000000000001,54.51131446322688
50,0.024213793103448275,1.806896551724138,12.08,137.87333195489964
51,0.02765862068965517,1.806896551724138,12.040000000000001,122.51242276671883
52,0.04143793103448276,10.0,12.01,744.916990405291
53,0.04143793103448276,4.879310344827586,11.93,298.20139004691555
54,0.013879310344827585,0.7827586206896552,11.81,58.30883444413848
55,0.02076896551724138,2.148275862068966,11.67,199.93317448844505
56,0.03454827586206897,6.586206896551724,11.44,590.6852544847011
